CustomerID,Name,Email,Phone,Address,Age,Gender,PurchaseHistory,LoyaltyPoints
2397,Jacob Wong,hernandezgary@hotmail.com,9217006986,"619 Dave Club, South Stacy, ID 43036",47,Male,"['Big Guy', '6 Meses en Barrica', 'Carmione', 'Rocheux', 'LBV Bottled 2000 Traditional Unfiltered']",245
2398,Susan Daugherty,jjohnson@yahoo.com,380-347-9489x87048,"64866 Cory Loop, North Tiffanytown, MI 96140",63,Male,"['Butchers Block S-G-M', 'Collezione Oro Riserva', 'Domaine dit Baron', 'Asproudi - Assyrtiko', 'Valle Huarpe', 'Cuvée de la Platière', 'Best Barrels', 'Piesporter QbA', ""Laki's Vineyard Estate""]",558
2399,Paul Gallegos,trevinomark@yahoo.com,946-981-6752x45705,"559 Davenport Ramp, Port Kyle, AR 47389",24,Female,"['Domaine du Vaudon', '1919', 'Heredity', 'Coda della Foce', 'Fiorente Red Wine', 'Pink Spago Argento rosé', 'Mountain Terraces Vineyard', 'Badet Clement & Cie', 'Zwischen den Steen Nummer 9 Trockenbeerenauslese']",621
2400,Randy Curtis,websterandrea@decker.com,001-874-311-8769x0811,"948 Alexander Mountains, North Mary, CA 46156",40,Male,"['1492 Red', 'Eighteen']",28
2401,Kelly Wilkerson,suzanne83@hotmail.com,(470)297-3437x62650,"1631 Herrera Estates Suite 536, New Tammyland, PA 00656",58,Male,"['Vale do Bomfim Reserva', 'Touquinheiras', 'Terre de Vertus Premier Cru', 'Zieselrain', 'Rooster Limited Edition']",75
2402,Robert Hamilton,reesedylan@gmail.com,+1-750-542-5819x0002,"59056 Ford Extension Apt. 161, West Nichole, SC 71777",63,Male,['Steinbeck Vineyard Syrah'],20
2403,Austin Flores,emma59@hotmail.com,+1-413-597-1088,"852 Phillips Trail Apt. 782, Andrewburgh, IL 06231",59,Female,['Wild Sauvignon'],36
2404,Daniel Flynn,kaitlynmckenzie@yahoo.com,+1-093-790-6251x618,"8714 Cheryl Forks Suite 383, Leonardmouth, OR 69253",50,Female,"['Sincerité', 'Mandragola', 'Metronome']",75
2405,Courtney Cameron,kevin52@hotmail.com,+1-976-665-3781x7744,"41407 Samantha Squares Suite 814, Kennethshire, AK 79704",42,Male,"['Bricco del Perg', 'Pop Earth Brut', 'Vi No SO2', 'Particular', 'Ürzig Würzgarten Kabinett', 'Cuvée Exception', 'Reliz Creek', 'Voigt Family Vineyard']",248
2406,Peggy Curry,zachary31@peterson-richards.com,+1-754-094-3209x9930,"75900 Freeman Valley, West Dana, NE 86183",26,Female,"['Eastend Select', 'Villa Dria', 'Amatus Dulce', 'Escol Riserva', 'Gradiva Collectio', 'Hochheimer Kirchenstück Eiswein', 'Lolol Gran Reserva', 'Wallula Vineyard']",96
2407,Brittany Myers,kristin77@yahoo.com,742-669-5461x87839,"6174 Diamond Fort Apt. 716, Port Amanda, IL 73554",21,Male,"['Fracastoro', 'Franz Anton', 'Contrada S', ""L'Alberello"", 'Riserva Fondatori', 'Twisted Spur', 'Tempranillo-Garnacha-Syrah', 'Reflet', '35 South Land of Passion and Fantasy']",360
2408,Rachel Salinas,tina58@hill.biz,418-448-7057x210,"502 Myers Prairie, Hannahbury, MS 61569",65,Female,"['Cueva del Monge', 'Summertime Blanc de Blancs Brut', 'Bechtheimer Rosengarten Eiswein', 'Trevo', 'Parcela 52']",90
2409,Lauren Oneal,garzamelanie@woods.com,621-740-2271x4493,"108 Serrano Turnpike Suite 348, New Samantha, MI 32376",51,Female,"['Viña Berceo Crianza', 'Lafleur Mallet']",56
2410,Christina Fitzpatrick,carpenterdanny@gmail.com,(642)293-1792,"637 Andrew Mount Apt. 019, Vincentmouth, AL 52637",27,Male,"['Il Recioto', 'Brandini']",172
2411,Margaret White,gary14@yahoo.com,8167301231,"Unit 6799 Box 8210, DPO AA 89411",27,Female,['Coro Mendocino'],63
2412,Hayden Johnson,paularios@yahoo.com,136.016.4023x54016,"701 Victoria Shoal Suite 047, South Kristinashire, RI 74751",37,Female,"[""Carl's Vineyard"", 'Boonville', 'Monte Rosso Vineyard Reserve', '50 Year Old Vines', 'Martin del Nero', 'Château Montus', 'Nagengast Estate Vineyard Reserve', 'Amore', 'Tête de Cuvée']",882
2413,Mckenzie Harris DVM,abbottsarah@yahoo.com,001-002-922-5054x28653,"245 Schultz Ridges, Fullerstad, UT 69599",57,Female,"['99W', 'Portfolio Collection Due Rossi Barbera-Sangiovese', 'Parapine', 'Dedicación Personal', 'Fiorenza']",400
2414,Kimberly Carr,mcdanielbarbara@hotmail.com,+1-780-983-2245x232,"6646 Jones Greens Apt. 293, Lawrencefort, AL 87097",38,Female,['Elevation'],20
2415,Steven Franklin,fhiggins@gmail.com,(397)392-4626x796,"4440 Ortiz Square, West Scottport, RI 86711",67,Female,"['Poggio Bidini', 'T Bar T', 'Gist Ranch Estate', 'Vila Santa Branco Reserva', 'Kali Hart', ""Moscato d'Autunno"", 'Le Marne', 'Lodestone Estate Grown', 'Pomerape Limited Edition']",171
2416,Christine Conrad,delgadosherry@hardy.info,+1-234-285-7570,"9180 Nathan Point Apt. 599, Brianfort, IN 51668",30,Male,"['Parks Vyd', 'Cuvée Sélection', ""Jeffrey's Block"", 'Four Barrels', 'La  Petite Etoile Vineyard', 'Forbidden', 'Aurius', 'Denary Cuvée', 'Pinnacle']",225
2417,Mary Sutton,reyeskathleen@lyons-white.com,001-602-384-2926x3050,"20590 John Drive Suite 261, Douglasland, OK 30449",67,Male,"['Fírr', 'Vino di Mendocino II', 'Alcar de Terravid Special Selection', 'Etim', 'DFJ Caladoc/Alicante Bouschet', 'Vernus', 'Quarzit Meddersheimer Rheingrafenberg Qualitätswein', 'Redhill', 'Cassata Vineyard']",702
2418,Lydia Robinson,robertmcgrath@morgan.com,(859)755-1071x422,"2761 Natalie Trafficway Apt. 988, Port Jennifer, MI 96850",32,Male,"['Domaine du Château de Riquewihr Les Sorcières', 'Santa Rosalia', 'Tête de Cuvée Fiacre Brut']",48
2419,Sheila Morales,gonzalezruth@hotmail.com,239-603-5536,"9508 Corey Pike Suite 187, Corymouth, FL 11319",47,Male,"['The Swagger Reserve Red', 'Spinning White', 'Alfaro Family Vineyard', 'Kingsley Vineyard', 'Paleo', 'Darkness Boushey Vineyard', 'Bel-Ami', 'Anarkos', 'Walla Walla Valley']",828
2420,Stephen Pacheco,samantha12@yahoo.com,001-191-614-8378x80233,"65280 Porter Glens Apt. 277, Port Sophia, FL 65097",67,Male,"['Natural Unwooded', 'Primo Bianco', 'Champimonts Premier Cru', 'Tertian Harmony', 'Les Caillerets Premier Cru', 'Castello del Terriccio']",84
2421,Michelle Miranda,hblackburn@martin.com,(800)549-6482x6605,"61983 Cole Garden Suite 903, Christyberg, AK 11261",45,Male,"['Domaine Beranger', 'Villa Antinori', 'Almerita Brut', 'Bioma Vinha Velha Vintage', 'Holy Smoke', 'Inspiración Las Canteras']",372
2422,Amy Day,mclaughlintracy@pena.biz,(175)233-4032,"765 Sandra Heights, New Jonathanton, AR 88233",43,Female,['Bechthold Vineyard'],65
2423,Timothy Fox,nealcaitlin@mitchell.com,208-365-2011x4765,"USNS Baker, FPO AA 27533",32,Female,"['Rosé Kosher', 'San Fermo Brut Millesimato', 'Handley Vineyard', ""Jane's Reserve"", ""Randolph O'Neil Vineyard"", 'Alta Las Barrancas Vineyards', 'I Puri', 'Antidote']",600
2424,Paul Lynn MD,ryan84@ward-hoover.com,795.927.5877x6561,"8763 Morris Flats Suite 954, Angelaville, IN 73707",43,Male,"['Le More', ""Chairman's Club"", ""D'Alfonso"", 'Whiteline No Oak']",368
2425,Edward Garcia,christian66@hotmail.com,+1-135-676-7953,"183 Jones Mews Apt. 436, Lake Abigailburgh, AZ 49886",23,Female,['Grande Reserva Classico'],44
2426,Laura Reed,danielle13@hill.org,+1-404-301-7732x697,"5932 Amber Way, Stephenfurt, KS 63664",25,Female,"['Familia Navarro Torrre Grand Gold Medal', 'Ripa Delle More']",78
2427,Gregory Lopez,michaeljones@gmail.com,484.332.3244x3988,"19446 John Hills, Hernandezstad, OR 40046",50,Female,['Beau!'],97
2428,Larry Smith,wilsonkaitlyn@clarke.com,4740184501,"208 Crystal Cape, Geraldberg, WV 97821",64,Male,"['Montecillo Vineyard', 'Barile', 'Arrowhead Red Table Wine']",81
2429,Brian Klein,michelle91@hotmail.com,553.769.6280x40204,"Unit 7972 Box 9492, DPO AA 99000",44,Male,"['Angels Share', 'Estate Bottled Cave Spring Vineyard', 'Altavilla della Corte']",192
2430,Scott Webster,webbian@gmail.com,001-642-463-9684x856,"PSC 0861, Box 6424, APO AE 87180",59,Male,"['Bin 65', 'Tùfo Blu', 'Fremiers Premier Cru', 'Lot 129']",344
2431,Bruce Carrillo,jacksontyler@yahoo.com,717-224-1435x8135,"9153 Ford Brooks Apt. 634, Jensenchester, NV 56803",45,Male,"['Bodega Lurton', 'Scharzhofberger #10 Auslese', 'Laas']",129
2432,Eric Foley,lauren82@yahoo.com,418.688.5070x2857,"59357 Crystal Extension Apt. 814, Billytown, CT 00984",56,Male,"['Les Deux Cailloux', 'Mastronicola Nocera', 'Reserve Gimblett Gravels']",168
2433,Steven Johnson,lcalhoun@hotmail.com,221.138.5633x206,"6687 Kevin Key, Manningchester, LA 17795",30,Male,"['Pepper Bridge & Wallula Vineyards', 'Monte Alentejano', 'Holzspur', 'Modri Ceglo', 'Vertus Reserva', 'Donna Bruna', 'Solar Flare', 'Twisted Sisters Main Squeeze']",592
2434,Teresa Perez,sbrowning@valdez.com,769-426-7149,"103 Silva Street Apt. 825, Mosleyhaven, TN 63077",51,Male,"['High Altitude', 'Le Pierrier', 'Platinum', 'Blu Giovello', 'Mailbox Vineyard Reserve', ""Maggie's Reserve""]",234
2435,Jennifer Young,elizabeth85@yahoo.com,+1-455-043-8641x4556,"5178 Tyler Square, South Kirk, NV 12079",49,Female,"['Pernanno Riserva', 'Wallywood', 'Straw Wine', 'Artisan Blend Red', 'White Hawk Vineyard', 'Cayao']",60
2436,Patrick Williams,fdennis@carter.net,987-917-6096x4703,"1957 Brian Spring, Lake John, UT 71985",36,Male,"['The Pick', 'Dark Chocolate']",48
2437,April Singleton,ojoyce@gmail.com,627-951-3403x234,"89378 Annette Loaf Suite 708, Spencebury, WA 41627",41,Male,['Caimbry'],71
2438,Jason Johnson,jacqueline47@davis.info,659-764-6065x12172,"USNV Harris, FPO AP 41048",63,Male,"['Augusta', 'El Origen Gran Reserva', 'Cuvée du Prince Metodo Classico', 'Santa Cristina a Mezzana', 'Oak Summit Vineyard', 'Sofia Pinot Noir']",78
2439,Ashley Odonnell,johnsheppard@scott-perez.net,001-996-012-7446x4774,"732 Martin Parkway, Lake Deborahborough, OH 65743",32,Male,"['Tríptico', 'Stolo Vineyard', 'Pian Balbo', 'Vin Santo Castello di Brolio', 'VA Viña Aljibes']",310
2440,Ralph Clark,jonathanconner@yahoo.com,0939077135,"083 Glover Flat, Port Jonathan, LA 70738",34,Female,"['Trebì', 'Briccole Riserva', 'Chukker', 'Tempore', 'Terra Summa', 'Chance', 'Cuvée Tête de Murger']",315
2441,Elizabeth Martin,edwardpearson@jennings.com,001-359-898-4068x570,"2772 Nichols Brook Suite 160, West Susanfurt, NJ 99059",33,Female,"['Monument Tree Vineyard', 'Z Blanc Estate Grown and Bottled', 'Illustration']",177
2442,Melanie Martinez,leslie36@stanley.net,(955)617-0835,"446 Brenda Port Suite 700, North Richard, VA 31441",33,Female,"['Cuvée Céleste Extra Brut', 'Les Plantenays', 'Sauvignon Blanc/Colombard', 'Meruge', 'Clos des Bouveries Brut', 'Garey Ranch Vineyard', 'Graacher Himmelreich Kabinett', 'Le Dauphin', 'Fraicheur Gourmande']",639
2443,Austin Myers,waltersthomas@yahoo.com,3174390433,"098 Aaron Mountains Suite 494, Jenniferton, MN 05410",68,Male,"['Oscar Semmler Single Vineyard Reserve', 'Carte Blanche Grand Cru Blanc de Blancs Brut']",124
2444,Joel Coffey,rebeccaroberts@yahoo.com,175.034.6464,"USS Williams, FPO AP 22223",68,Female,"['Cuvée Vincent de Catari', 'Zeiseneck', 'Heiligenstein Alte Reben', 'Big Papa Old Vine', 'el Jefe', 'Estate Special Reserve', 'Wallace', 'Snow', 'Ashmead Single Vineyard']",243
2445,Jeffrey Yang,rhonda95@hotmail.com,775.359.9283,"9451 Courtney Center, Annaburgh, SC 74452",58,Male,"['Resistance Willow Creek Farm', 'Montage']",48
2446,Stacy Crawford,larry60@yahoo.com,(551)101-7786,"432 Robinson Bridge Suite 749, Alexistown, IL 61088",34,Female,['Gironia Biferno Rosato'],65
2447,Kristin Smith,oowens@wilson.org,(460)529-3956x37653,"7110 Ingram Glen Apt. 110, Michellemouth, KY 02205",54,Male,"['Sensation', ""Maxine's Vineyard"", '20 Months Barrel Aged Reserve', 'au Naturel']",120
2448,Michael Welch,stacyjohnson@phillips.com,001-615-529-3004x58469,"1874 Ryan Drive, Sanchezburgh, WY 35908",34,Female,"['Rose of', 'Calanìca Grillo-Viognier', 'Ponka']",243
2449,Michael Hunt,hoffmansteve@moyer.net,001-325-460-3623x281,"542 Hill Groves Suite 483, Stevensside, SD 16376",48,Female,"['3 Vineyard', 'G Kabinett', 'Mason', 'Donello']",380
2450,Priscilla Rivera,danielsanchez@hotmail.com,067-333-3618,"3917 Harry Mountains, Jensenmouth, IL 57586",32,Female,"['Calmant Creek Vineyard', ""Ocean's Ghost Babcock Vineyard"", 'Kaasgraben', 'Grenache-Vermentino', 'Terre di Ginestra BlanQ', 'Reserve Dulcet']",150
2451,Carrie Berg,opena@guzman.net,911.681.6039,"87366 Marie Ridge, Morrisburgh, MD 70151",51,Male,"['Leda Viñas Viejas', 'Peregrino Roble', '1/1', 'Ockfener Bockstein Spatlëse']",336
2452,Roger Bishop,jessicatorres@hotmail.com,(740)763-7012,"4452 Jeremy Ports, Port Ericmouth, NM 12793",62,Female,['Gemstone Vineyard'],80
2453,Gerald Johnson,christopher84@hotmail.com,933.019.5284,"1632 Mark Ford, South Victoria, MT 48520",21,Male,"['Creative Impulse', 'JT', 'Terre de Mistral']",237
2454,Raymond King,floreskenneth@yahoo.com,+1-667-271-5067,"9628 Shannon Tunnel, East Timothyport, SD 13448",39,Female,"['Tres Villas', ""L'Avenir Grand Vin Pinotage""]",38
2455,Lisa Buckley,joshua88@cantrell-shah.info,249-765-2411,"02598 Paul Squares Suite 055, Gibsonport, DC 41097",55,Male,"['Onomástica Reserva', 'Grand Ciel Vineyard', 'Les Vignottes', 'Moscato Secco', 'Bien Nacido Old Vine']",405
2456,Jessica Brown,danieltorres@yahoo.com,6094696224,"848 Holmes Drive, Michellebury, WV 75178",67,Female,"['Jassarte', 'Precious Stone Stone Corral Vineyard', 'Dutton Ranch Morelli Lane Vineyard', 'The Great George', 'Ciclos Fumé', 'Buissonnier Rully', 'Château de la Clapière', 'The Gypsy', 'Le MD de Bourgeois']",99
2457,Adam Edwards,upeterson@weber.biz,974.254.6855,"834 Griffith Forges, Johnland, WI 22552",69,Female,"['In-Circle Cellar Club Iris Estate', 'Neal']",44
2458,Andrea Hall,nicolefoster@schultz.org,001-589-252-9726x852,"220 Murphy Mission Suite 947, North Robertoport, ME 03851",40,Female,"['Areté Vineyards', 'Riesci', 'Romeo', 'Mas de Masos', 'Pora', 'Dourosa', 'Onyx', 'Bacchus Vineyard Dewpoint', ""Lot 310 Philosopher's Stone""]",414
2459,Julie Sanchez,williamsbethany@ward.com,001-290-087-4017x321,"5873 Jessica Crossroad, West Craig, VT 94989",39,Female,"['Estate Bottled Viura-Chardonnay', ""Hadley's Cuvée Estate"", 'Montesierra Oak Aged', 'No. 67', 'Truffle Hill Wadenswil']",365
2460,Kenneth Barnett,porterdaniel@richardson-walker.com,001-060-000-6540x43961,"0890 Diaz Expressway Suite 802, East Robert, SC 84319",69,Male,"['Ludovicus', 'Mas Spago Frizzante', 'Estate Damiana Vineyard', 'Lua Cheia em Vinhas Velhas Reserva', 'T.H. Terroir Hunter', 'Quarto', 'Clasico']",154
2461,Derrick Swanson,davidjenkins@pacheco-green.com,+1-321-402-4713x00200,"1262 Elizabeth Fork Suite 561, East Sandra, MD 14377",25,Female,"['Toralco', 'Vila Jardim Escolha', 'Olenik Vineyard', 'Tajad Brut', 'Klein Babylons Toren', '3D Sparkling']",330
2462,Lisa Doyle,kkelley@grant.biz,180.760.6347,"427 Jackson Road Apt. 120, Angelton, OK 90977",43,Female,"['Coast Select Grenache', 'Grande Reserve']",130
2463,Vincent Noble,powellmatthew@vaughn.biz,225-698-5512,"3990 Guerrero Hills Suite 869, New Robertfurt, DC 17591",33,Male,"['Caliza', 'Hirsch Vineyard', 'Artist Series #18', 'Pickberry Vineyards', 'Rock Solid Red', 'Savina and Catherine Vineyards', 'Treterre Rosso', 'Laughlin Vineyard']",640
2464,Barbara Wilson,stephaniebrock@norton.biz,001-256-919-1582x2580,"61519 Huerta Avenue Suite 088, Stephaniehaven, MO 80404",35,Female,"['Guarda', ""Ca' del Sarto"", ""Sarah's Hill"", ""L'Esquisse"", 'Old Vines Block 817', ""L'Ardenza""]",516
2465,Christopher Fox,washingtonamy@murphy.com,+1-606-182-9996x710,"818 Mccoy Trail Suite 667, Port Charles, IL 00847",54,Female,"['Cuvée Brut', 'Veliko', 'Alta Corte']",246
2466,Amanda Hill,dweber@yahoo.com,+1-245-641-2772x99490,"9336 Obrien Ford, Lake Michaelmouth, KS 10375",46,Female,"['Riserva Di Fizzano', 'Château de Maladrets Beaujolais Villages Nouveau', 'Somontes Branco', 'Reserve Selection', 'Les Charmots Premier Cru', 'Isosceles', 'Libra', ""Ali d'Oro""]",344
2467,Debbie Goodman,angela61@carter.com,+1-021-554-6646x915,"344 Shelly Terrace, West Brandonport, OR 76706",52,Male,"['Wachtberg', 'Coleccion', ""Founder's Blend"", 'To Kalon Vineyard Reserve']",228
2468,Jeffrey Welch,thompsonhannah@alexander.com,(010)179-7113x2096,"46577 Knight Rest, South Rachelberg, TN 47020",39,Female,"[""Proprietors' Reserve"", 'Kremser Freiheit', ""Portada Winemaker's Selection"", '10-Years-Old Tawny', 'Lot 122', 'Masterpeace', 'Blend 4', 'Aphros Tinto', 'Beauroy Premier Cru']",729
2469,Brandon White,callahanjoseph@green-arnold.org,+1-132-813-4228,"USNV Olson, FPO AE 94243",51,Male,"['Kosher Red Wine', 'Eight Clones Red Willow Vineyard', 'Gorelli', 'Vigneto Montegrande', 'Le Chemin des Loges Sec']",350
2470,Martin Smith,zwilliams@mcguire-nguyen.com,001-423-702-1767,"8286 Amy Inlet, Rebeccamouth, MS 40300",60,Female,"['Scharlachberg Bingen Trockenbeerenauslese GG', '11 Pinos Old Vines', 'Petit Rimauresq', 'Rosso di Valachia']",48
2471,Jennifer Underwood,meganmorris@williams.com,(533)435-9161x5051,"679 Morales Rest, Lake Abigailport, CO 53363",68,Female,"['Estate-grown', 'Microterroir de los Lingues', 'Vigna Dacapo']",213
2472,Mark Pope,echang@perkins.net,181-931-6469x387,"05679 Anthony Prairie Apt. 745, Dawnstad, CT 20150",41,Female,"['Edith', 'Morehouse Vineyard']",196
2473,Mary Pearson,arichards@smith.com,536.828.6749x6648,"1021 Jesse Lodge Suite 469, Cookport, MO 85943",43,Female,"['Creek Block', 'Rezerve', 'Les Planels', 'Riserva Brenntal', ""McGinlay's Vineyard"", 'Emeri Sparkling Sauvignon Blanc', 'Abadia Mediterrània']",210
2474,Susan Vargas,parkerpatrick@yahoo.com,361-381-2347x38069,"16856 Baldwin Fall, West Kathryn, MS 38987",26,Male,"['Podere Il Castagno', 'Opera Prima Sparkling Moscato']",146
2475,Shane Mitchell,sharonpearson@hotmail.com,(985)725-4264,"622 Nguyen Parkways, North Meganbury, KS 36148",63,Female,"['La Conviviance', 'Saint George', 'Hargrave Vineyard Reserve', 'Pink Pedals', ""L'Hereu Reserva Brut"", 'Tributo Edicion Limitada', 'Grenache-Vermentino', 'Skins']",640
2476,Julia Romero,yedwards@yahoo.com,591.744.8720,"5247 Morgan Route Apt. 959, Ronniemouth, LA 02479",32,Male,"['Kellermeister Privat Kremser Goldberg', 'Les Denisottes', 'Alata', 'Longevity Red', 'Kalaris Family Vineyard', 'Kammerner Lamm Erste Lage Reserve']",486
2477,Tina Hill,wwood@scott.org,001-973-457-1032x7575,"3239 Teresa Drives Suite 792, Jeremystad, MA 14799",38,Female,"['1735', 'Ried Sandgrube', 'Mr. Big Destiny Ridge Vineyards Estate Grown', 'Cabyrah', 'The Slammer', 'Judd Estate Innovator Handpicked']",156
2478,Stephanie Key,bhoffman@nelson-smith.com,001-157-220-0343x4686,"287 Brandy Wall Apt. 272, Scottport, MN 62855",36,Male,"['Very Old Tawny Special Edition', ""L'Ermite"", 'Platina', 'DVX Sparkling Rosé', 'Run Dog Vineyard', 'Pantheon', 'Sàfiro', 'Bourgogne Pinot Noir', 'Pacheco Vineyard']",486
2479,Austin Steele,rodney74@bond.com,7773749170,"9594 Sarah Inlet Apt. 269, North Paul, WV 56810",21,Male,"['Te Muna Road', 'MacGregor Vineyard', 'In Tune', 'Valdegatiles', 'Gran Vu Blend', 'Biblos', 'Mado en Provence', 'Aldonza Selección Cabernet Sauvignon-Merlot-Syrah-Tempranillo']",232
2480,Kristen Reeves,wilsondiane@gmail.com,+1-699-902-8548x936,"61884 Mary Radial Suite 480, East Nicholaschester, NY 85546",64,Male,"[""Sophia's Hillside Cuvée"", 'Pink Spago Argento rosé', 'Chant des Vignes', 'Sommer Vineyard', 'Dutton Ranch Walker Hill Vineyard', 'Brut Reserva Rosé']",306
2481,David Jones,amanda45@brown.biz,(058)937-0923,"2734 Steven Islands Suite 343, East Davidton, IA 11371",64,Female,"['Blanche de Monicord', 'Domaine du Pavillon Clos des Mouches Premier Cru', 'Massís del Garraf']",237
2482,Kimberly Porter,anthony46@pham.com,292-377-6836x77546,"9617 Holloway Prairie, Theodorefurt, VA 33914",26,Female,"['Reliz Creek', 'Caparbio', 'Nautique Esprit de Blanc', 'Fazekas', 'Early Wine']",155
2483,Nathan Foster,mjackson@hotmail.com,861-999-1389x642,"USNS Garcia, FPO AP 38377",23,Male,"['Quinta da Costa', 'Vallado', 'Ciombi (Not Imported)', 'Haut Boutet du Château Cantinot', ""Maple Vineyard Bill's Block""]",300
2484,Douglas Brown,julieglover@ruiz.com,+1-450-656-5754x562,"03151 Ashley Drive, North Jeff, OH 25583",29,Female,['Vinha do Mouro'],39
2485,Joseph Burns,lukegomez@gmail.com,960.133.9503x951,"9702 John Lakes Suite 133, Moralesmouth, DE 19385",62,Female,"['Opale Demi-Sec', 'West Dry Creek', 'Barabane', 'Branco Reserva', 'Calderara Sottana Rosso', 'Rachis']",144
2486,Chelsea Martinez,cynthia46@hotmail.com,(459)820-2272x3682,"059 Russell Ramp Apt. 298, Lisafurt, WV 16181",59,Male,"['Potlatch Red', 'Lick My Lips', 'Lopez Ranch Vintners Special Select Reserve']",198
2487,Christopher Friedman,murraynancy@lambert.biz,+1-413-703-4087x6077,"6479 Andrew Estates Suite 870, Richardsberg, MI 73360",27,Male,['Hexagon'],48
2488,Amanda Huynh,christopher01@hotmail.com,0157074409,"7512 Gonzalez Pines Suite 557, South Sara, ID 61085",54,Male,"['Clos de Clos Genet', 'Adenzia', 'Vigneto Dirupo Extra Dry', 'Townsend Vineyard', 'Ian Cuvee', 'Nipozzano Vecchie Viti Riserva', 'Les Comtes de Cahors']",196
2489,Russell Todd,steven71@anderson.com,172-212-3297x060,"555 Price Court, Port Margaretview, DC 99789",34,Female,"['Marboré', 'Fossamara', 'Bastardo-Cabernet Sauvignon', ""Crocodile's Lair"", 'Tornamira', 'Messias Selection', 'Hand Picked Botrytis']",112
